id,created_at,index_value,constituent_tokens,calculation_breakdown
372,2025-03-08 07:10:12+00,51.36594170933820,,"{""assets"":[{""ratio"":1.2964142890547552,""symbol"":""BTC"",""basePrice"":66928.15,""change24h"":null,""currentPrice"":86766.61},{""ratio"":0.5525750685256784,""symbol"":""ETH"",""basePrice"":3874.46,""change24h"":null,""currentPrice"":2140.93},{""ratio"":3.7949697548551415,""symbol"":""XRP"",""basePrice"":0.6282,""change24h"":null,""currentPrice"":2.384},{""ratio"":1.250952250678676,""symbol"":""BNB"",""basePrice"":475.19,""change24h"":null,""currentPrice"":594.44},{""ratio"":0.9671687374193101,""symbol"":""SOL"",""basePrice"":144.07,""change24h"":null,""currentPrice"":139.34},{""ratio"":1.2566539923954374,""symbol"":""DOGE"",""basePrice"":0.1578,""change24h"":null,""currentPrice"":0.1983},{""ratio"":1.7755102040816328,""symbol"":""TRX"",""basePrice"":0.1372,""change24h"":null,""currentPrice"":0.2436},{""ratio"":1.0997445893265225,""symbol"":""ADA"",""basePrice"":0.7439,""change24h"":null,""currentPrice"":0.8181},{""ratio"":1.6304485154769426,""symbol"":""SUI"",""basePrice"":1.583,""change24h"":null,""currentPrice"":2.581},{""ratio"":0.46578825705039295,""symbol"":""AVAX"",""basePrice"":43.26,""change24h"":null,""currentPrice"":20.15}],""sumOfRatios"":14.090225658864489}"
371,2025-03-09 07:10:12+00,50.58362802968010,,"{""assets"":[{""ratio"":1.263011138666978,""symbol"":""BTC"",""basePrice"":68269.39,""change24h"":null,""currentPrice"":86225},{""ratio"":0.5660989164870233,""symbol"":""ETH"",""basePrice"":3891.97,""change24h"":null,""currentPrice"":2203.24},{""ratio"":3.7421535490101405,""symbol"":""XRP"",""basePrice"":0.6213,""change24h"":null,""currentPrice"":2.325},{""ratio"":1.217871589019157,""symbol"":""BNB"",""basePrice"":487.03,""change24h"":null,""currentPrice"":593.14},{""ratio"":0.9437667976018191,""symbol"":""SOL"",""basePrice"":145.11,""change24h"":null,""currentPrice"":136.95},{""ratio"":1.1655548817465131,""symbol"":""DOGE"",""basePrice"":0.1649,""change24h"":null,""currentPrice"":0.1922},{""ratio"":1.781592403214025,""symbol"":""TRX"",""basePrice"":0.1369,""change24h"":null,""currentPrice"":0.2439},{""ratio"":1.1112798564130884,""symbol"":""ADA"",""basePrice"":0.7243,""change24h"":null,""currentPrice"":0.8049},{""ratio"":1.6047865459249675,""symbol"":""SUI"",""basePrice"":1.546,""change24h"":null,""currentPrice"":2.481},{""ratio"":0.4795129946148443,""symbol"":""AVAX"",""basePrice"":42.71,""change24h"":null,""currentPrice"":20.48}],""sumOfRatios"":13.875628672698555}"
370,2025-03-10 07:10:12+00,63.87090975290180,,"{""assets"":[{""ratio"":3.4422798261149574,""symbol"":""XRP"",""basePrice"":0.6211,""change24h"":null,""currentPrice"":2.138},{""ratio"":1.7066176470588235,""symbol"":""TRX"",""basePrice"":0.136,""change24h"":null,""currentPrice"":0.2321},{""ratio"":1.4417139256458726,""symbol"":""SUI"",""basePrice"":1.587,""change24h"":null,""currentPrice"":2.288},{""ratio"":0.4175773076028831,""symbol"":""AVAX"",""basePrice"":43.01,""change24h"":null,""currentPrice"":17.96}],""sumOfRatios"":7.008188706422537}"
369,2025-03-11 07:10:12+00,43.87649135826620,,"{""assets"":[{""ratio"":1.138186064954951,""symbol"":""BTC"",""basePrice"":69023.53,""change24h"":null,""currentPrice"":78561.62},{""ratio"":0.48028007192428374,""symbol"":""ETH"",""basePrice"":3881.86,""change24h"":null,""currentPrice"":1864.38},{""ratio"":3.319093000328623,""symbol"":""XRP"",""basePrice"":0.6086,""change24h"":null,""currentPrice"":2.02},{""ratio"":1.003419804636575,""symbol"":""BNB"",""basePrice"":529.27,""change24h"":null,""currentPrice"":531.08},{""ratio"":0.8179302711676812,""symbol"":""SOL"",""basePrice"":144.56,""change24h"":null,""currentPrice"":118.24},{""ratio"":0.9036993540810335,""symbol"":""DOGE"",""basePrice"":0.1703,""change24h"":null,""currentPrice"":0.1539},{""ratio"":1.7109783420463034,""symbol"":""TRX"",""basePrice"":0.1339,""change24h"":null,""currentPrice"":0.2291},{""ratio"":0.9347553324968632,""symbol"":""ADA"",""basePrice"":0.7173,""change24h"":null,""currentPrice"":0.6705},{""ratio"":1.3410404624277457,""symbol"":""SUI"",""basePrice"":1.557,""change24h"":null,""currentPrice"":2.088},{""ratio"":0.3864068441064639,""symbol"":""AVAX"",""basePrice"":42.08,""change24h"":null,""currentPrice"":16.26}],""sumOfRatios"":12.035789548170523}"
368,2025-03-12 07:10:12+00,43.054254323606400,,"{""assets"":[{""ratio"":1.1501280378651424,""symbol"":""BTC"",""basePrice"":72095.86,""change24h"":null,""currentPrice"":82919.47},{""ratio"":0.4729705466396114,""symbol"":""ETH"",""basePrice"":4065.75,""change24h"":null,""currentPrice"":1922.98},{""ratio"":3.002213613724405,""symbol"":""XRP"",""basePrice"":0.7228,""change24h"":null,""currentPrice"":2.17},{""ratio"":1.054686603694214,""symbol"":""BNB"",""basePrice"":522.98,""change24h"":null,""currentPrice"":551.58},{""ratio"":0.8419426345133337,""symbol"":""SOL"",""basePrice"":148.87,""change24h"":null,""currentPrice"":125.34},{""ratio"":0.903846153846154,""symbol"":""DOGE"",""basePrice"":0.182,""change24h"":null,""currentPrice"":0.1645},{""ratio"":1.6783844427823482,""symbol"":""TRX"",""basePrice"":0.1337,""change24h"":null,""currentPrice"":0.2244},{""ratio"":0.9338149916139853,""symbol"":""ADA"",""basePrice"":0.7751,""change24h"":null,""currentPrice"":0.7238},{""ratio"":1.4157660521296884,""symbol"":""SUI"",""basePrice"":1.573,""change24h"":null,""currentPrice"":2.227},{""ratio"":0.35648808311265023,""symbol"":""AVAX"",""basePrice"":49.09,""change24h"":null,""currentPrice"":17.5}],""sumOfRatios"":11.810241159921533}"
367,2025-03-13 07:10:12+00,44.76085696159530,,"{""assets"":[{""ratio"":1.1709688661222262,""symbol"":""BTC"",""basePrice"":71449.5,""change24h"":null,""currentPrice"":83665.14},{""ratio"":0.4794405228889565,""symbol"":""ETH"",""basePrice"":3979.43,""change24h"":null,""currentPrice"":1907.9},{""ratio"":3.2538875163493675,""symbol"":""XRP"",""basePrice"":0.6881,""change24h"":null,""currentPrice"":2.239},{""ratio"":1.0602750432662784,""symbol"":""BNB"",""basePrice"":537.37,""change24h"":null,""currentPrice"":569.76},{""ratio"":0.8382654750082754,""symbol"":""SOL"",""basePrice"":151.05,""change24h"":null,""currentPrice"":126.62},{""ratio"":1.0249702734839476,""symbol"":""DOGE"",""basePrice"":0.1682,""change24h"":null,""currentPrice"":0.1724},{""ratio"":1.6971080669710807,""symbol"":""TRX"",""basePrice"":0.1314,""change24h"":null,""currentPrice"":0.223},{""ratio"":0.9831618334892424,""symbol"":""ADA"",""basePrice"":0.7483,""change24h"":null,""currentPrice"":0.7357},{""ratio"":1.429643527204503,""symbol"":""SUI"",""basePrice"":1.599,""change24h"":null,""currentPrice"":2.286},{""ratio"":0.34065934065934067,""symbol"":""AVAX"",""basePrice"":55.51,""change24h"":null,""currentPrice"":18.91}],""sumOfRatios"":12.278380465443218}"
366,2025-03-14 07:10:12+00,42.95385796336310,,"{""assets"":[{""ratio"":1.1089106676610399,""symbol"":""BTC"",""basePrice"":73118.09,""change24h"":null,""currentPrice"":81081.43},{""ratio"":0.46510008833525474,""symbol"":""ETH"",""basePrice"":4007.46,""change24h"":null,""currentPrice"":1863.87},{""ratio"":3.266134880348078,""symbol"":""XRP"",""basePrice"":0.6895,""change24h"":null,""currentPrice"":2.252},{""ratio"":0.9186982848809562,""symbol"":""BNB"",""basePrice"":630.86,""change24h"":null,""currentPrice"":579.57},{""ratio"":0.7522723113524065,""symbol"":""SOL"",""basePrice"":163.93,""change24h"":null,""currentPrice"":123.32},{""ratio"":0.9763453577764636,""symbol"":""DOGE"",""basePrice"":0.1691,""change24h"":null,""currentPrice"":0.1651},{""ratio"":1.706060606060606,""symbol"":""TRX"",""basePrice"":0.132,""change24h"":null,""currentPrice"":0.2252},{""ratio"":0.9189118493329846,""symbol"":""ADA"",""basePrice"":0.7646,""change24h"":null,""currentPrice"":0.7026},{""ratio"":1.3329223181257706,""symbol"":""SUI"",""basePrice"":1.622,""change24h"":null,""currentPrice"":2.162},{""ratio"":0.337345003646973,""symbol"":""AVAX"",""basePrice"":54.84,""change24h"":null,""currentPrice"":18.5}],""sumOfRatios"":11.782701367520533}"
365,2025-03-15 07:10:12+00,45.29629704186460,,"{""assets"":[{""ratio"":1.1769517715200422,""symbol"":""BTC"",""basePrice"":71366.96,""change24h"":null,""currentPrice"":83995.47},{""ratio"":0.4925608122036693,""symbol"":""ETH"",""basePrice"":3880.8,""change24h"":null,""currentPrice"":1911.53},{""ratio"":3.521674140508221,""symbol"":""XRP"",""basePrice"":0.669,""change24h"":null,""currentPrice"":2.356},{""ratio"":0.974957710040134,""symbol"":""BNB"",""basePrice"":602.98,""change24h"":null,""currentPrice"":587.88},{""ratio"":0.7561141304347827,""symbol"":""SOL"",""basePrice"":176.64,""change24h"":null,""currentPrice"":133.56},{""ratio"":0.9700902934537247,""symbol"":""DOGE"",""basePrice"":0.1772,""change24h"":null,""currentPrice"":0.1719},{""ratio"":1.7226955848179706,""symbol"":""TRX"",""basePrice"":0.1291,""change24h"":null,""currentPrice"":0.2224},{""ratio"":0.9822784810126582,""symbol"":""ADA"",""basePrice"":0.7505,""change24h"":null,""currentPrice"":0.7372},{""ratio"":1.4837268666241228,""symbol"":""SUI"",""basePrice"":1.567,""change24h"":null,""currentPrice"":2.325},{""ratio"":0.3442075996292864,""symbol"":""AVAX"",""basePrice"":53.95,""change24h"":null,""currentPrice"":18.57}],""sumOfRatios"":12.42525739024461}"
364,2025-03-16 07:10:12+00,47.33655602382810,,"{""assets"":[{""ratio"":1.2137998275906476,""symbol"":""BTC"",""basePrice"":69497.39,""change24h"":null,""currentPrice"":84355.92},{""ratio"":0.5176996825600411,""symbol"":""ETH"",""basePrice"":3742.44,""change24h"":null,""currentPrice"":1937.46},{""ratio"":3.7701040681173135,""symbol"":""XRP"",""basePrice"":0.6342,""change24h"":null,""currentPrice"":2.391},{""ratio"":0.9791485664639445,""symbol"":""BNB"",""basePrice"":633.05,""change24h"":null,""currentPrice"":619.85},{""ratio"":0.7392297650130548,""symbol"":""SOL"",""basePrice"":183.84,""change24h"":null,""currentPrice"":135.9},{""ratio"":1.0764525993883791,""symbol"":""DOGE"",""basePrice"":0.1635,""change24h"":null,""currentPrice"":0.176},{""ratio"":1.7523734177215189,""symbol"":""TRX"",""basePrice"":0.1264,""change24h"":null,""currentPrice"":0.2215},{""ratio"":1.0266739997250105,""symbol"":""ADA"",""basePrice"":0.7273,""change24h"":null,""currentPrice"":0.7467},{""ratio"":1.5770777479892764,""symbol"":""SUI"",""basePrice"":1.492,""change24h"":null,""currentPrice"":2.353},{""ratio"":0.33236251499057734,""symbol"":""AVAX"",""basePrice"":58.37,""change24h"":null,""currentPrice"":19.4}],""sumOfRatios"":12.984922189559764}"
363,2025-03-17 07:10:12+00,47.39383173649650,,"{""assets"":[{""ratio"":1.2652723582623804,""symbol"":""BTC"",""basePrice"":65260.55,""change24h"":null,""currentPrice"":82572.37},{""ratio"":0.5360503170382491,""symbol"":""ETH"",""basePrice"":3520.08,""change24h"":null,""currentPrice"":1886.94},{""ratio"":3.806837039495519,""symbol"":""XRP"",""basePrice"":0.6026,""change24h"":null,""currentPrice"":2.294},{""ratio"":1.045740284096829,""symbol"":""BNB"",""basePrice"":575.86,""change24h"":null,""currentPrice"":602.2},{""ratio"":0.6930475405331135,""symbol"":""SOL"",""basePrice"":181.95,""change24h"":null,""currentPrice"":126.1},{""ratio"":1.1811797752808988,""symbol"":""DOGE"",""basePrice"":0.1424,""change24h"":null,""currentPrice"":0.1682},{""ratio"":1.6940894568690097,""symbol"":""TRX"",""basePrice"":0.1252,""change24h"":null,""currentPrice"":0.2121},{""ratio"":1.0701488004858792,""symbol"":""ADA"",""basePrice"":0.6586,""change24h"":null,""currentPrice"":0.7048},{""ratio"":1.3661971830985915,""symbol"":""SUI"",""basePrice"":1.633,""change24h"":null,""currentPrice"":2.231},{""ratio"":0.3420707732634338,""symbol"":""AVAX"",""basePrice"":53.41,""change24h"":null,""currentPrice"":18.27}],""sumOfRatios"":13.000633528423904}"
362,2025-03-18 07:10:12+00,47.37830477654050,,"{""assets"":[{""ratio"":1.229076223095483,""symbol"":""BTC"",""basePrice"":68364.45,""change24h"":null,""currentPrice"":84025.12},{""ratio"":0.5289995359195521,""symbol"":""ETH"",""basePrice"":3641.61,""change24h"":null,""currentPrice"":1926.41},{""ratio"":3.7782805429864252,""symbol"":""XRP"",""basePrice"":0.6188,""change24h"":null,""currentPrice"":2.338},{""ratio"":1.1061181619256018,""symbol"":""BNB"",""basePrice"":571.25,""change24h"":null,""currentPrice"":631.87},{""ratio"":0.634835638851703,""symbol"":""SOL"",""basePrice"":201.69,""change24h"":null,""currentPrice"":128.04},{""ratio"":1.1245136186770428,""symbol"":""DOGE"",""basePrice"":0.1542,""change24h"":null,""currentPrice"":0.1734},{""ratio"":1.7494052339413164,""symbol"":""TRX"",""basePrice"":0.1261,""change24h"":null,""currentPrice"":0.2206},{""ratio"":1.0542009400705055,""symbol"":""ADA"",""basePrice"":0.6808,""change24h"":null,""currentPrice"":0.7177},{""ratio"":1.4685185185185183,""symbol"":""SUI"",""basePrice"":1.62,""change24h"":null,""currentPrice"":2.379},{""ratio"":0.3224259037176632,""symbol"":""AVAX"",""basePrice"":58.37,""change24h"":null,""currentPrice"":18.82}],""sumOfRatios"":12.99637431770381}"
361,2025-03-19 07:10:12+00,47.54541551298330,,"{""assets"":[{""ratio"":1.2234495656227888,""symbol"":""BTC"",""basePrice"":67609.44,""change24h"":null,""currentPrice"":82716.74},{""ratio"":0.5486817922285253,""symbol"":""ETH"",""basePrice"":3520.31,""change24h"":null,""currentPrice"":1931.53},{""ratio"":3.5404400371862415,""symbol"":""XRP"",""basePrice"":0.6454,""change24h"":null,""currentPrice"":2.285},{""ratio"":1.1308207584542802,""symbol"":""BNB"",""basePrice"":555.34,""change24h"":null,""currentPrice"":627.99},{""ratio"":0.6396814863968149,""symbol"":""SOL"",""basePrice"":195.91,""change24h"":null,""currentPrice"":125.32},{""ratio"":1.1707317073170733,""symbol"":""DOGE"",""basePrice"":0.1435,""change24h"":null,""currentPrice"":0.168},{""ratio"":1.9105560032232072,""symbol"":""TRX"",""basePrice"":0.1241,""change24h"":null,""currentPrice"":0.2371},{""ratio"":1.0625473269725882,""symbol"":""ADA"",""basePrice"":0.6603,""change24h"":null,""currentPrice"":0.7016},{""ratio"":1.5023011176857333,""symbol"":""SUI"",""basePrice"":1.521,""change24h"":null,""currentPrice"":2.285},{""ratio"":0.31300477995714515,""symbol"":""AVAX"",""basePrice"":60.67,""change24h"":null,""currentPrice"":18.99}],""sumOfRatios"":13.042214575044396}"
360,2025-03-20 07:10:12+00,54.70109142799290,,"{""assets"":[{""ratio"":1.4029854650909293,""symbol"":""BTC"",""basePrice"":61924.02,""change24h"":null,""currentPrice"":86878.5},{""ratio"":0.6512455516014235,""symbol"":""ETH"",""basePrice"":3158.44,""change24h"":null,""currentPrice"":2056.92},{""ratio"":4.35682517960999,""symbol"":""XRP"",""basePrice"":0.5846,""change24h"":null,""currentPrice"":2.547},{""ratio"":1.2197631106994342,""symbol"":""BNB"",""basePrice"":507.41,""change24h"":null,""currentPrice"":618.92},{""ratio"":0.7968336177976575,""symbol"":""SOL"",""basePrice"":169.91,""change24h"":null,""currentPrice"":135.39},{""ratio"":1.3838383838383839,""symbol"":""DOGE"",""basePrice"":0.1287,""change24h"":null,""currentPrice"":0.1781},{""ratio"":2.054270462633452,""symbol"":""TRX"",""basePrice"":0.1124,""change24h"":null,""currentPrice"":0.2309},{""ratio"":1.269020812009553,""symbol"":""ADA"",""basePrice"":0.5862,""change24h"":null,""currentPrice"":0.7439},{""ratio"":1.5018203883495147,""symbol"":""SUI"",""basePrice"":1.648,""change24h"":null,""currentPrice"":2.475},{""ratio"":0.36848982639537053,""symbol"":""AVAX"",""basePrice"":53.57,""change24h"":null,""currentPrice"":19.74}],""sumOfRatios"":15.005092798025707}"
359,2025-03-21 07:10:12+00,48.943664692805500,,"{""assets"":[{""ratio"":1.2405195903756854,""symbol"":""BTC"",""basePrice"":67857.3,""change24h"":null,""currentPrice"":84178.31},{""ratio"":0.5637906422571418,""symbol"":""ETH"",""basePrice"":3516.66,""change24h"":null,""currentPrice"":1982.66},{""ratio"":3.9846179021436754,""symbol"":""XRP"",""basePrice"":0.6111,""change24h"":null,""currentPrice"":2.435},{""ratio"":1.1319575408157767,""symbol"":""BNB"",""basePrice"":556.77,""change24h"":null,""currentPrice"":630.24},{""ratio"":0.6643393080450188,""symbol"":""SOL"",""basePrice"":191.92,""change24h"":null,""currentPrice"":127.5},{""ratio"":1.1130834976988822,""symbol"":""DOGE"",""basePrice"":0.1521,""change24h"":null,""currentPrice"":0.1693},{""ratio"":1.935430463576159,""symbol"":""TRX"",""basePrice"":0.1208,""change24h"":null,""currentPrice"":0.2338},{""ratio"":1.1214442013129102,""symbol"":""ADA"",""basePrice"":0.6398,""change24h"":null,""currentPrice"":0.7175},{""ratio"":1.3424501424501425,""symbol"":""SUI"",""basePrice"":1.755,""change24h"":null,""currentPrice"":2.356},{""ratio"":0.328135949544499,""symbol"":""AVAX"",""basePrice"":57.08,""change24h"":null,""currentPrice"":18.73}],""sumOfRatios"":13.42576923821989}"
358,2025-03-22 07:10:12+00,47.87097740822840,,"{""assets"":[{""ratio"":1.283498963709526,""symbol"":""BTC"",""basePrice"":65493.22,""change24h"":null,""currentPrice"":84060.48},{""ratio"":0.5627247943918811,""symbol"":""ETH"",""basePrice"":3492.08,""change24h"":null,""currentPrice"":1965.08},{""ratio"":3.7164272329793877,""symbol"":""XRP"",""basePrice"":0.6404,""change24h"":null,""currentPrice"":2.38},{""ratio"":1.146853778355729,""symbol"":""BNB"",""basePrice"":553.68,""change24h"":null,""currentPrice"":634.99},{""ratio"":0.71583816317432,""symbol"":""SOL"",""basePrice"":179.44,""change24h"":null,""currentPrice"":128.45},{""ratio"":1.0759330759330759,""symbol"":""DOGE"",""basePrice"":0.1554,""change24h"":null,""currentPrice"":0.1672},{""ratio"":1.9273927392739274,""symbol"":""TRX"",""basePrice"":0.1212,""change24h"":null,""currentPrice"":0.2336},{""ratio"":1.1157378087397085,""symbol"":""ADA"",""basePrice"":0.6316,""change24h"":null,""currentPrice"":0.7047},{""ratio"":1.2307271733187535,""symbol"":""SUI"",""basePrice"":1.829,""change24h"":null,""currentPrice"":2.251},{""ratio"":0.3563859453430006,""symbol"":""AVAX"",""basePrice"":53.79,""change24h"":null,""currentPrice"":19.17}],""sumOfRatios"":13.131519675219309}"
357,2025-03-23 07:10:12+00,49.47846774760160,,"{""assets"":[{""ratio"":1.3137158302201342,""symbol"":""BTC"",""basePrice"":63816.99,""change24h"":null,""currentPrice"":83837.39},{""ratio"":0.5934529588742254,""symbol"":""ETH"",""basePrice"":3337.08,""change24h"":null,""currentPrice"":1980.4},{""ratio"":3.8760830472453818,""symbol"":""XRP"",""basePrice"":0.6117,""change24h"":null,""currentPrice"":2.371},{""ratio"":1.1314981949458485,""symbol"":""BNB"",""basePrice"":554,""change24h"":null,""currentPrice"":626.85},{""ratio"":0.7335160130159275,""symbol"":""SOL"",""basePrice"":175.17,""change24h"":null,""currentPrice"":128.49},{""ratio"":1.094833224329627,""symbol"":""DOGE"",""basePrice"":0.1529,""change24h"":null,""currentPrice"":0.1674},{""ratio"":2.018739352640545,""symbol"":""TRX"",""basePrice"":0.1174,""change24h"":null,""currentPrice"":0.237},{""ratio"":1.14053350683149,""symbol"":""ADA"",""basePrice"":0.6148,""change24h"":null,""currentPrice"":0.7012},{""ratio"":1.306581986143187,""symbol"":""SUI"",""basePrice"":1.732,""change24h"":null,""currentPrice"":2.263},{""ratio"":0.36351730589335823,""symbol"":""AVAX"",""basePrice"":53.45,""change24h"":null,""currentPrice"":19.43}],""sumOfRatios"":13.572471420139726}"
356,2025-03-24 07:10:12+00,50.00441248396380,,"{""assets"":[{""ratio"":1.3450894485099623,""symbol"":""BTC"",""basePrice"":64004.42,""change24h"":null,""currentPrice"":86091.67},{""ratio"":0.602328786454846,""symbol"":""ETH"",""basePrice"":3330.49,""change24h"":null,""currentPrice"":2006.05},{""ratio"":3.955901426718547,""symbol"":""XRP"",""basePrice"":0.6168,""change24h"":null,""currentPrice"":2.44},{""ratio"":1.1308870163993838,""symbol"":""BNB"",""basePrice"":551.85,""change24h"":null,""currentPrice"":624.08},{""ratio"":0.7691060676239,""symbol"":""SOL"",""basePrice"":172.72,""change24h"":null,""currentPrice"":132.84},{""ratio"":1.0660901791229154,""symbol"":""DOGE"",""basePrice"":0.1619,""change24h"":null,""currentPrice"":0.1726},{""ratio"":1.9433643279797126,""symbol"":""TRX"",""basePrice"":0.1183,""change24h"":null,""currentPrice"":0.2299},{""ratio"":1.1401059220028888,""symbol"":""ADA"",""basePrice"":0.6231,""change24h"":null,""currentPrice"":0.7104},{""ratio"":1.3933130699088145,""symbol"":""SUI"",""basePrice"":1.645,""change24h"":null,""currentPrice"":2.292},{""ratio"":0.37055742611298165,""symbol"":""AVAX"",""basePrice"":53.46,""change24h"":null,""currentPrice"":19.81}],""sumOfRatios"":13.71674367083395}"
355,2025-03-25 07:10:12+00,49.38986827462990,,"{""assets"":[{""ratio"":1.3022266733900396,""symbol"":""BTC"",""basePrice"":67208.33,""change24h"":null,""currentPrice"":87520.48},{""ratio"":0.6025648077117921,""symbol"":""ETH"",""basePrice"":3454.45,""change24h"":null,""currentPrice"":2081.53},{""ratio"":3.8735177865612656,""symbol"":""XRP"",""basePrice"":0.6325,""change24h"":null,""currentPrice"":2.45},{""ratio"":1.122336116101307,""symbol"":""BNB"",""basePrice"":567.78,""change24h"":null,""currentPrice"":637.24},{""ratio"":0.7672887534686328,""symbol"":""SOL"",""basePrice"":183.79,""change24h"":null,""currentPrice"":141.02},{""ratio"":1.0368271954674222,""symbol"":""DOGE"",""basePrice"":0.1765,""change24h"":null,""currentPrice"":0.183},{""ratio"":1.8976705490848584,""symbol"":""TRX"",""basePrice"":0.1202,""change24h"":null,""currentPrice"":0.2281},{""ratio"":1.1320754716981132,""symbol"":""ADA"",""basePrice"":0.6466,""change24h"":null,""currentPrice"":0.732},{""ratio"":1.427635497319833,""symbol"":""SUI"",""basePrice"":1.679,""change24h"":null,""currentPrice"":2.397},{""ratio"":0.3860247889347943,""symbol"":""AVAX"",""basePrice"":55.67,""change24h"":null,""currentPrice"":21.49}],""sumOfRatios"":13.54816763973806}"
354,2025-03-26 07:10:12+00,48.97272288824950,,"{""assets"":[{""ratio"":1.2510641378601866,""symbol"":""BTC"",""basePrice"":69892.26,""change24h"":null,""currentPrice"":87439.7},{""ratio"":0.5755062713034954,""symbol"":""ETH"",""basePrice"":3590.96,""change24h"":null,""currentPrice"":2066.62},{""ratio"":3.8245394942241653,""symbol"":""XRP"",""basePrice"":0.6406,""change24h"":null,""currentPrice"":2.45},{""ratio"":1.07324260334872,""symbol"":""BNB"",""basePrice"":587.09,""change24h"":null,""currentPrice"":630.09},{""ratio"":0.7602772340087826,""symbol"":""SOL"",""basePrice"":189.01,""change24h"":null,""currentPrice"":143.7},{""ratio"":1.0878494010268112,""symbol"":""DOGE"",""basePrice"":0.1753,""change24h"":null,""currentPrice"":0.1907},{""ratio"":1.887043189368771,""symbol"":""TRX"",""basePrice"":0.1204,""change24h"":null,""currentPrice"":0.2272},{""ratio"":1.1343283582089554,""symbol"":""ADA"",""basePrice"":0.6566,""change24h"":null,""currentPrice"":0.7448},{""ratio"":1.443075117370892,""symbol"":""SUI"",""basePrice"":1.704,""change24h"":null,""currentPrice"":2.459},{""ratio"":0.396814404432133,""symbol"":""AVAX"",""basePrice"":57.76,""change24h"":null,""currentPrice"":22.92}],""sumOfRatios"":13.433740211152912}"
353,2025-03-28 07:10:12+00,49.50661212605070,,"{""assets"":[{""ratio"":1.2561326177232457,""symbol"":""BTC"",""basePrice"":69434.46,""change24h"":null,""currentPrice"":87218.89},{""ratio"":0.5724090440228929,""symbol"":""ETH"",""basePrice"":3499.77,""change24h"":null,""currentPrice"":2003.3},{""ratio"":3.826655764513491,""symbol"":""XRP"",""basePrice"":0.6115,""change24h"":null,""currentPrice"":2.34},{""ratio"":1.1104336161390915,""symbol"":""BNB"",""basePrice"":574.01,""change24h"":null,""currentPrice"":637.4},{""ratio"":0.7432207485367557,""symbol"":""SOL"",""basePrice"":186.23,""change24h"":null,""currentPrice"":138.41},{""ratio"":1.000525486074619,""symbol"":""DOGE"",""basePrice"":0.1903,""change24h"":null,""currentPrice"":0.1904},{""ratio"":1.9673366834170853,""symbol"":""TRX"",""basePrice"":0.1194,""change24h"":null,""currentPrice"":0.2349},{""ratio"":1.3384689455946075,""symbol"":""SUI"",""basePrice"":2.077,""change24h"":null,""currentPrice"":2.78},{""ratio"":0.40698964497041423,""symbol"":""AVAX"",""basePrice"":54.08,""change24h"":null,""currentPrice"":22.01}],""sumOfRatios"":12.222172550992203}"
352,2025-03-29 07:10:12+00,45.35904927570590,,"{""assets"":[{""ratio"":1.192082534192537,""symbol"":""BTC"",""basePrice"":70789.57,""change24h"":null,""currentPrice"":84387.01},{""ratio"":0.5324618797562551,""symbol"":""ETH"",""basePrice"":3561.1,""change24h"":null,""currentPrice"":1896.15},{""ratio"":3.531860390650016,""symbol"":""XRP"",""basePrice"":0.6246,""change24h"":null,""currentPrice"":2.206},{""ratio"":1.0617705030422486,""symbol"":""BNB"",""basePrice"":583.45,""change24h"":null,""currentPrice"":619.49},{""ratio"":0.6823957399694206,""symbol"":""SOL"",""basePrice"":189.67,""change24h"":null,""currentPrice"":129.43},{""ratio"":0.8186363636363637,""symbol"":""DOGE"",""basePrice"":0.22,""change24h"":null,""currentPrice"":0.1801},{""ratio"":1.928630705394191,""symbol"":""TRX"",""basePrice"":0.1205,""change24h"":null,""currentPrice"":0.2324},{""ratio"":1.0841781874039937,""symbol"":""ADA"",""basePrice"":0.651,""change24h"":null,""currentPrice"":0.7058},{""ratio"":1.2377656945130993,""symbol"":""SUI"",""basePrice"":2.023,""change24h"":null,""currentPrice"":2.504},{""ratio"":0.37268899871865274,""symbol"":""AVAX"",""basePrice"":54.63,""change24h"":null,""currentPrice"":20.36}],""sumOfRatios"":12.442470997276777}"
